date,body,doc_type,extraction,path
2008-01-29,BOS,agenda,ok,BOS/2008/2008-01-29_BOS_agenda_818.md
2008-02-05,BOS,agenda,ok,BOS/2008/2008-02-05_BOS_agenda_819.md
2008-02-05,BOS,agenda,ok,BOS/2008/2008-02-05_BOS_agenda_855.md
2008-02-12,BOS,agenda,ok,BOS/2008/2008-02-12_BOS_agenda_820.md
2008-02-12,BOS,agenda,poor-likely-scanned,BOS/2008/2008-02-12_BOS_agenda_856.md
2008-02-19,BOS,agenda,ok,BOS/2008/2008-02-19_BOS_agenda_821.md
2008-02-19,BOS,agenda,ok,BOS/2008/2008-02-19_BOS_agenda_857.md
2008-03-11,BOS,agenda,ok,BOS/2008/2008-03-11_BOS_agenda_822.md
2008-03-11,BOS,agenda,ok,BOS/2008/2008-03-11_BOS_agenda_858.md
2008-03-18,BOS,agenda,ok,BOS/2008/2008-03-18_BOS_agenda_823.md
2008-03-18,BOS,agenda,ok,BOS/2008/2008-03-18_BOS_agenda_859.md
2008-04-01,BOS,agenda,ok,BOS/2008/2008-04-01_BOS_agenda_824.md
2008-04-01,BOS,agenda,ok,BOS/2008/2008-04-01_BOS_agenda_860.md
2008-04-15,BOS,agenda,ok,BOS/2008/2008-04-15_BOS_agenda_825.md
2008-04-15,BOS,agenda,ok,BOS/2008/2008-04-15_BOS_agenda_861.md
2008-05-06,BOS,agenda,ok,BOS/2008/2008-05-06_BOS_agenda_826.md
2008-05-06,BOS,agenda,ok,BOS/2008/2008-05-06_BOS_agenda_862.md
2008-05-19,BOS,agenda,ok,BOS/2008/2008-05-19_BOS_agenda_827.md
2008-05-19,BOS,agenda,ok,BOS/2008/2008-05-19_BOS_agenda_863.md
2008-05-20,BOS,agenda,ok,BOS/2008/2008-05-20_BOS_agenda_828.md
2008-05-20,BOS,agenda,ok,BOS/2008/2008-05-20_BOS_agenda_864.md
2008-05-23,BOS,agenda,ok,BOS/2008/2008-05-23_BOS_agenda_829.md
2008-05-23,BOS,agenda,ok,BOS/2008/2008-05-23_BOS_agenda_865.md
2008-05-29,BOS,agenda,ok,BOS/2008/2008-05-29_BOS_agenda_830.md
2008-05-29,BOS,agenda,poor-likely-scanned,BOS/2008/2008-05-29_BOS_agenda_866.md
2008-06-03,BOS,agenda,ok,BOS/2008/2008-06-03_BOS_agenda_831.md
2008-06-03,BOS,agenda,ok,BOS/2008/2008-06-03_BOS_agenda_867.md
2008-06-06,BOS,agenda,ok,BOS/2008/2008-06-06_BOS_agenda_832.md
2008-06-06,BOS,agenda,ok,BOS/2008/2008-06-06_BOS_agenda_868.md
2008-06-10,BOS,agenda,ok,BOS/2008/2008-06-10_BOS_agenda_833.md
2008-06-10,BOS,agenda,ok,BOS/2008/2008-06-10_BOS_agenda_869.md
2008-06-12,BOS,agenda,ok,BOS/2008/2008-06-12_BOS_agenda_834.md
2008-06-12,BOS,agenda,ok,BOS/2008/2008-06-12_BOS_agenda_870.md
2008-06-13,BOS,agenda,ok,BOS/2008/2008-06-13_BOS_agenda_835.md
2008-06-13,BOS,agenda,ok,BOS/2008/2008-06-13_BOS_agenda_871.md
2008-06-17,BOS,agenda,ok,BOS/2008/2008-06-17_BOS_agenda_836.md
2008-06-17,BOS,agenda,ok,BOS/2008/2008-06-17_BOS_agenda_872.md
2008-07-01,BOS,agenda,ok,BOS/2008/2008-07-01_BOS_agenda_837.md
2008-07-01,BOS,agenda,ok,BOS/2008/2008-07-01_BOS_agenda_873.md
2008-07-15,BOS,agenda,ok,BOS/2008/2008-07-15_BOS_agenda_838.md
2008-07-15,BOS,agenda,ok,BOS/2008/2008-07-15_BOS_agenda_874.md
2008-07-28,BOS,agenda,ok,BOS/2008/2008-07-28_BOS_agenda_839.md
2008-07-28,BOS,agenda,ok,BOS/2008/2008-07-28_BOS_agenda_875.md
2008-08-05,BOS,agenda,ok,BOS/2008/2008-08-05_BOS_agenda_840.md
2008-08-05,BOS,agenda,ok,BOS/2008/2008-08-05_BOS_agenda_876.md
2008-08-18,BOS,agenda,ok,BOS/2008/2008-08-18_BOS_agenda_841.md
2008-08-18,BOS,agenda,ok,BOS/2008/2008-08-18_BOS_agenda_877.md
2008-08-19,BOS,agenda,ok,BOS/2008/2008-08-19_BOS_agenda_842.md
2008-08-19,BOS,agenda,ok,BOS/2008/2008-08-19_BOS_agenda_878.md
2008-09-02,BOS,agenda,ok,BOS/2008/2008-09-02_BOS_agenda_843.md
2008-09-02,BOS,agenda,ok,BOS/2008/2008-09-02_BOS_agenda_879.md
2008-09-11,BOS,agenda,ok,BOS/2008/2008-09-11_BOS_agenda_844.md
2008-09-16,BOS,agenda,ok,BOS/2008/2008-09-16_BOS_agenda_845.md
2008-09-16,BOS,agenda,ok,BOS/2008/2008-09-16_BOS_agenda_880.md
2008-10-07,BOS,agenda,ok,BOS/2008/2008-10-07_BOS_agenda_846.md
2008-10-07,BOS,agenda,ok,BOS/2008/2008-10-07_BOS_agenda_881.md
2008-10-21,BOS,agenda,ok,BOS/2008/2008-10-21_BOS_agenda_847.md
2008-10-21,BOS,agenda,ok,BOS/2008/2008-10-21_BOS_agenda_882.md
2008-11-04,BOS,agenda,ok,BOS/2008/2008-11-04_BOS_agenda_848.md
2008-11-04,BOS,agenda,ok,BOS/2008/2008-11-04_BOS_agenda_883.md
2008-11-18,BOS,agenda,ok,BOS/2008/2008-11-18_BOS_agenda_849.md
2008-11-18,BOS,agenda,ok,BOS/2008/2008-11-18_BOS_agenda_884.md
2008-11-25,BOS,agenda,ok,BOS/2008/2008-11-25_BOS_agenda_850.md
2008-11-25,BOS,agenda,ok,BOS/2008/2008-11-25_BOS_agenda_885.md
2008-12-02,BOS,agenda,ok,BOS/2008/2008-12-02_BOS_agenda_851.md
2008-12-02,BOS,agenda,ok,BOS/2008/2008-12-02_BOS_agenda_886.md
2008-12-16,BOS,agenda,ok,BOS/2008/2008-12-16_BOS_agenda_852.md
2008-12-16,BOS,agenda,ok,BOS/2008/2008-12-16_BOS_agenda_887.md
2009-01-13,BOS,agenda,ok,BOS/2009/2009-01-13_BOS_agenda_757.md
2009-01-13,BOS,agenda,ok,BOS/2009/2009-01-13_BOS_agenda_786.md
2009-01-15,BOS,agenda,ok,BOS/2009/2009-01-15_BOS_agenda_758.md
2009-01-15,BOS,agenda,ok,BOS/2009/2009-01-15_BOS_agenda_787.md
2009-01-27,BOS,agenda,ok,BOS/2009/2009-01-27_BOS_agenda_759.md
2009-01-27,BOS,agenda,ok,BOS/2009/2009-01-27_BOS_agenda_788.md
2009-02-10,BOS,agenda,ok,BOS/2009/2009-02-10_BOS_agenda_760.md
2009-02-10,BOS,agenda,ok,BOS/2009/2009-02-10_BOS_agenda_789.md
2009-02-24,BOS,agenda,ok,BOS/2009/2009-02-24_BOS_agenda_761.md
2009-02-24,BOS,agenda,ok,BOS/2009/2009-02-24_BOS_agenda_790.md
2009-03-10,BOS,agenda,ok,BOS/2009/2009-03-10_BOS_agenda_762.md
2009-03-10,BOS,agenda,ok,BOS/2009/2009-03-10_BOS_agenda_791.md
2009-03-24,BOS,agenda,ok,BOS/2009/2009-03-24_BOS_agenda_763.md
2009-03-24,BOS,agenda,ok,BOS/2009/2009-03-24_BOS_agenda_792.md
2009-04-14,BOS,agenda,ok,BOS/2009/2009-04-14_BOS_agenda_764.md
2009-04-14,BOS,agenda,ok,BOS/2009/2009-04-14_BOS_agenda_793.md
2009-04-28,BOS,agenda,ok,BOS/2009/2009-04-28_BOS_agenda_765.md
2009-04-28,BOS,agenda,ok,BOS/2009/2009-04-28_BOS_agenda_794.md
2009-05-12,BOS,agenda,ok,BOS/2009/2009-05-12_BOS_agenda_766.md
2009-05-12,BOS,agenda,ok,BOS/2009/2009-05-12_BOS_agenda_795.md
2009-05-26,BOS,agenda,ok,BOS/2009/2009-05-26_BOS_agenda_767.md
2009-05-26,BOS,agenda,ok,BOS/2009/2009-05-26_BOS_agenda_796.md
2009-05-27,BOS,agenda,ok,BOS/2009/2009-05-27_BOS_agenda_768.md
2009-05-27,BOS,agenda,ok,BOS/2009/2009-05-27_BOS_agenda_797.md
2009-06-09,BOS,agenda,ok,BOS/2009/2009-06-09_BOS_agenda_769.md
2009-06-09,BOS,agenda,ok,BOS/2009/2009-06-09_BOS_agenda_798.md
2009-06-23,BOS,agenda,ok,BOS/2009/2009-06-23_BOS_agenda_770.md
2009-06-23,BOS,agenda,ok,BOS/2009/2009-06-23_BOS_agenda_799.md
2009-07-14,BOS,agenda,ok,BOS/2009/2009-07-14_BOS_agenda_771.md
2009-07-14,BOS,agenda,ok,BOS/2009/2009-07-14_BOS_agenda_800.md
2009-07-28,BOS,agenda,ok,BOS/2009/2009-07-28_BOS_agenda_772.md
2009-07-28,BOS,agenda,ok,BOS/2009/2009-07-28_BOS_agenda_801.md
2009-08-11,BOS,agenda,ok,BOS/2009/2009-08-11_BOS_agenda_773.md
2009-08-11,BOS,agenda,ok,BOS/2009/2009-08-11_BOS_agenda_802.md
2009-08-17,BOS,agenda,ok,BOS/2009/2009-08-17_BOS_agenda_774.md
2009-08-17,BOS,agenda,ok,BOS/2009/2009-08-17_BOS_agenda_803.md
2009-08-25,BOS,agenda,ok,BOS/2009/2009-08-25_BOS_agenda_775.md
2009-08-25,BOS,agenda,ok,BOS/2009/2009-08-25_BOS_agenda_804.md
2009-09-08,BOS,agenda,ok,BOS/2009/2009-09-08_BOS_agenda_776.md
2009-09-08,BOS,agenda,ok,BOS/2009/2009-09-08_BOS_agenda_805.md
2009-09-22,BOS,agenda,ok,BOS/2009/2009-09-22_BOS_agenda_777.md
2009-09-22,BOS,agenda,ok,BOS/2009/2009-09-22_BOS_agenda_806.md
2009-10-13,BOS,agenda,ok,BOS/2009/2009-10-13_BOS_agenda_778.md
2009-10-13,BOS,agenda,ok,BOS/2009/2009-10-13_BOS_agenda_807.md
2009-10-23,BOS,agenda,ok,BOS/2009/2009-10-23_BOS_agenda_779.md
2009-10-23,BOS,agenda,ok,BOS/2009/2009-10-23_BOS_agenda_808.md
2009-10-27,BOS,agenda,ok,BOS/2009/2009-10-27_BOS_agenda_780.md
2009-10-27,BOS,agenda,ok,BOS/2009/2009-10-27_BOS_agenda_809.md
2009-11-10,BOS,agenda,ok,BOS/2009/2009-11-10_BOS_agenda_781.md
2009-11-10,BOS,agenda,ok,BOS/2009/2009-11-10_BOS_agenda_810.md
2009-11-17,BOS,agenda,ok,BOS/2009/2009-11-17_BOS_agenda_782.md
2009-11-17,BOS,agenda,ok,BOS/2009/2009-11-17_BOS_agenda_811.md
2009-11-24,BOS,agenda,ok,BOS/2009/2009-11-24_BOS_agenda_783.md
2009-11-24,BOS,agenda,ok,BOS/2009/2009-11-24_BOS_agenda_812.md
2009-12-08,BOS,agenda,ok,BOS/2009/2009-12-08_BOS_agenda_784.md
2009-12-08,BOS,agenda,ok,BOS/2009/2009-12-08_BOS_agenda_813.md
2009-12-22,BOS,agenda,ok,BOS/2009/2009-12-22_BOS_agenda_785.md
2009-12-22,BOS,agenda,ok,BOS/2009/2009-12-22_BOS_agenda_814.md
2010-01-12,BOS,agenda,ok,BOS/2010/2010-01-12_BOS_agenda_695.md
2010-01-12,BOS,agenda,ok,BOS/2010/2010-01-12_BOS_agenda_726.md
2010-01-21,BOS,agenda,ok,BOS/2010/2010-01-21_BOS_agenda_696.md
2010-01-21,BOS,agenda,ok,BOS/2010/2010-01-21_BOS_agenda_727.md
2010-01-26,BOS,agenda,ok,BOS/2010/2010-01-26_BOS_agenda_697.md
2010-01-26,BOS,agenda,ok,BOS/2010/2010-01-26_BOS_agenda_728.md
2010-02-09,BOS,agenda,ok,BOS/2010/2010-02-09_BOS_agenda_698.md
2010-02-09,BOS,agenda,ok,BOS/2010/2010-02-09_BOS_agenda_729.md
2010-02-23,BOS,agenda,ok,BOS/2010/2010-02-23_BOS_agenda_699.md
2010-02-23,BOS,agenda,ok,BOS/2010/2010-02-23_BOS_agenda_730.md
2010-03-09,BOS,agenda,ok,BOS/2010/2010-03-09_BOS_agenda_700.md
2010-03-09,BOS,agenda,ok,BOS/2010/2010-03-09_BOS_agenda_731.md
2010-03-23,BOS,agenda,ok,BOS/2010/2010-03-23_BOS_agenda_701.md
2010-03-23,BOS,agenda,ok,BOS/2010/2010-03-23_BOS_agenda_732.md
2010-04-13,BOS,agenda,ok,BOS/2010/2010-04-13_BOS_agenda_702.md
2010-04-13,BOS,agenda,ok,BOS/2010/2010-04-13_BOS_agenda_733.md
2010-04-27,BOS,agenda,ok,BOS/2010/2010-04-27_BOS_agenda_703.md
2010-04-27,BOS,agenda,ok,BOS/2010/2010-04-27_BOS_agenda_734.md
2010-05-11,BOS,agenda,ok,BOS/2010/2010-05-11_BOS_agenda_704.md
2010-05-11,BOS,agenda,ok,BOS/2010/2010-05-11_BOS_agenda_735.md
2010-05-25,BOS,agenda,ok,BOS/2010/2010-05-25_BOS_agenda_705.md
2010-05-25,BOS,agenda,ok,BOS/2010/2010-05-25_BOS_agenda_736.md
2010-05-26,BOS,agenda,ok,BOS/2010/2010-05-26_BOS_agenda_706.md
2010-05-26,BOS,agenda,poor-likely-scanned,BOS/2010/2010-05-26_BOS_agenda_737.md
2010-06-08,BOS,agenda,ok,BOS/2010/2010-06-08_BOS_agenda_707.md
2010-06-08,BOS,agenda,ok,BOS/2010/2010-06-08_BOS_agenda_738.md
2010-06-09,BOS,agenda,ok,BOS/2010/2010-06-09_BOS_agenda_708.md
2010-06-09,BOS,agenda,ok,BOS/2010/2010-06-09_BOS_agenda_739.md
2010-06-22,BOS,agenda,ok,BOS/2010/2010-06-22_BOS_agenda_709.md
2010-06-22,BOS,agenda,ok,BOS/2010/2010-06-22_BOS_agenda_740.md
2010-07-13,BOS,agenda,ok,BOS/2010/2010-07-13_BOS_agenda_710.md
2010-07-13,BOS,agenda,ok,BOS/2010/2010-07-13_BOS_agenda_741.md
2010-07-27,BOS,agenda,ok,BOS/2010/2010-07-27_BOS_agenda_711.md
2010-07-27,BOS,agenda,ok,BOS/2010/2010-07-27_BOS_agenda_742.md
2010-07-28,BOS,agenda,ok,BOS/2010/2010-07-28_BOS_agenda_712.md
2010-07-28,BOS,agenda,ok,BOS/2010/2010-07-28_BOS_agenda_743.md
2010-08-10,BOS,agenda,ok,BOS/2010/2010-08-10_BOS_agenda_713.md
2010-08-10,BOS,agenda,ok,BOS/2010/2010-08-10_BOS_agenda_744.md
2010-08-16,BOS,agenda,ok,BOS/2010/2010-08-16_BOS_agenda_714.md
2010-08-16,BOS,agenda,ok,BOS/2010/2010-08-16_BOS_agenda_745.md
2010-08-24,BOS,agenda,ok,BOS/2010/2010-08-24_BOS_agenda_715.md
2010-08-24,BOS,agenda,ok,BOS/2010/2010-08-24_BOS_agenda_746.md
2010-09-03,BOS,agenda,ok,BOS/2010/2010-09-03_BOS_agenda_716.md
2010-09-03,BOS,agenda,ok,BOS/2010/2010-09-03_BOS_agenda_747.md
2010-09-14,BOS,agenda,ok,BOS/2010/2010-09-14_BOS_agenda_717.md
2010-09-14,BOS,agenda,ok,BOS/2010/2010-09-14_BOS_agenda_748.md
2010-09-28,BOS,agenda,ok,BOS/2010/2010-09-28_BOS_agenda_718.md
2010-09-28,BOS,agenda,ok,BOS/2010/2010-09-28_BOS_agenda_749.md
2010-10-12,BOS,agenda,ok,BOS/2010/2010-10-12_BOS_agenda_719.md
2010-10-12,BOS,agenda,ok,BOS/2010/2010-10-12_BOS_agenda_750.md
2010-10-26,BOS,agenda,ok,BOS/2010/2010-10-26_BOS_agenda_720.md
2010-10-26,BOS,agenda,ok,BOS/2010/2010-10-26_BOS_agenda_751.md
2010-11-09,BOS,agenda,ok,BOS/2010/2010-11-09_BOS_agenda_721.md
2010-11-09,BOS,agenda,ok,BOS/2010/2010-11-09_BOS_agenda_752.md
2010-11-10,BOA,agenda,poor-likely-scanned,BOA/2010/2010-11-10_BOA_agenda_122.md
2010-11-10,BOA,minutes,poor-likely-scanned,BOA/2010/2010-11-10_BOA_minutes_122.md
2010-11-15,BOS,agenda,ok,BOS/2010/2010-11-15_BOS_agenda_722.md
2010-11-15,BOS,agenda,ok,BOS/2010/2010-11-15_BOS_agenda_753.md
2010-11-23,BOS,agenda,ok,BOS/2010/2010-11-23_BOS_agenda_723.md
2010-11-23,BOS,agenda,ok,BOS/2010/2010-11-23_BOS_agenda_754.md
2010-12-14,BOS,agenda,ok,BOS/2010/2010-12-14_BOS_agenda_724.md
2010-12-14,BOS,agenda,ok,BOS/2010/2010-12-14_BOS_agenda_755.md
2010-12-28,BOS,agenda,ok,BOS/2010/2010-12-28_BOS_agenda_725.md
2010-12-28,BOS,agenda,ok,BOS/2010/2010-12-28_BOS_agenda_756.md
2011-01-04,BOS,agenda,ok,BOS/2011/2011-01-04_BOS_agenda_641.md
2011-01-04,BOS,agenda,ok,BOS/2011/2011-01-04_BOS_agenda_668.md
2011-01-20,PZ,agenda,poor-likely-scanned,PZ/2011/2011-01-20_PZ_agenda_160.md
2011-01-20,PZ,minutes,ok,PZ/2011/2011-01-20_PZ_minutes_160.md
2011-01-25,BOS,agenda,ok,BOS/2011/2011-01-25_BOS_agenda_642.md
2011-01-25,BOS,agenda,ok,BOS/2011/2011-01-25_BOS_agenda_669.md
2011-02-08,BOS,agenda,ok,BOS/2011/2011-02-08_BOS_agenda_643.md
2011-02-08,BOS,agenda,ok,BOS/2011/2011-02-08_BOS_agenda_670.md
2011-02-22,BOS,agenda,ok,BOS/2011/2011-02-22_BOS_agenda_644.md
2011-02-22,BOS,agenda,ok,BOS/2011/2011-02-22_BOS_agenda_671.md
2011-03-08,BOS,agenda,ok,BOS/2011/2011-03-08_BOS_agenda_645.md
2011-03-08,BOS,agenda,ok,BOS/2011/2011-03-08_BOS_agenda_672.md
2011-03-22,BOS,agenda,ok,BOS/2011/2011-03-22_BOS_agenda_646.md
2011-03-22,BOS,agenda,ok,BOS/2011/2011-03-22_BOS_agenda_673.md
2011-03-31,PZ,agenda,poor-likely-scanned,PZ/2011/2011-03-31_PZ_agenda_154.md
2011-03-31,PZ,minutes,ok,PZ/2011/2011-03-31_PZ_minutes_154.md
2011-04-12,BOS,agenda,ok,BOS/2011/2011-04-12_BOS_agenda_647.md
2011-04-12,BOS,agenda,ok,BOS/2011/2011-04-12_BOS_agenda_674.md
2011-04-26,BOS,agenda,ok,BOS/2011/2011-04-26_BOS_agenda_648.md
2011-04-26,BOS,agenda,ok,BOS/2011/2011-04-26_BOS_agenda_675.md
2011-05-10,BOS,agenda,ok,BOS/2011/2011-05-10_BOS_agenda_649.md
2011-05-10,BOS,agenda,ok,BOS/2011/2011-05-10_BOS_agenda_676.md
2011-05-11,BOA,agenda,poor-likely-scanned,BOA/2011/2011-05-11_BOA_agenda_125.md
2011-05-11,BOA,minutes,poor-likely-scanned,BOA/2011/2011-05-11_BOA_minutes_125.md
2011-05-19,PZ,agenda,poor-likely-scanned,PZ/2011/2011-05-19_PZ_agenda_150.md
2011-05-19,PZ,minutes,ok,PZ/2011/2011-05-19_PZ_minutes_150.md
2011-05-24,BOS,agenda,ok,BOS/2011/2011-05-24_BOS_agenda_650.md
2011-05-24,BOS,agenda,ok,BOS/2011/2011-05-24_BOS_agenda_677.md
2011-05-25,BOS,agenda,ok,BOS/2011/2011-05-25_BOS_agenda_651.md
2011-05-25,BOS,agenda,ok,BOS/2011/2011-05-25_BOS_agenda_678.md
2011-06-14,BOS,agenda,ok,BOS/2011/2011-06-14_BOS_agenda_652.md
2011-06-14,BOS,agenda,ok,BOS/2011/2011-06-14_BOS_agenda_679.md
2011-06-28,BOS,agenda,ok,BOS/2011/2011-06-28_BOS_agenda_653.md
2011-06-28,BOS,agenda,ok,BOS/2011/2011-06-28_BOS_agenda_680.md
2011-07-01,BOS,agenda,ok,BOS/2011/2011-07-01_BOS_agenda_654.md
2011-07-01,BOS,agenda,poor-likely-scanned,BOS/2011/2011-07-01_BOS_agenda_681.md
2011-07-12,BOS,agenda,ok,BOS/2011/2011-07-12_BOS_agenda_655.md
2011-07-12,BOS,agenda,ok,BOS/2011/2011-07-12_BOS_agenda_682.md
2011-07-21,PZ,agenda,poor-likely-scanned,PZ/2011/2011-07-21_PZ_agenda_156.md
2011-07-21,PZ,minutes,ok,PZ/2011/2011-07-21_PZ_minutes_156.md
2011-07-26,BOS,agenda,ok,BOS/2011/2011-07-26_BOS_agenda_656.md
2011-07-26,BOS,agenda,ok,BOS/2011/2011-07-26_BOS_agenda_683.md
2011-08-09,BOS,agenda,ok,BOS/2011/2011-08-09_BOS_agenda_657.md
2011-08-09,BOS,agenda,ok,BOS/2011/2011-08-09_BOS_agenda_684.md
2011-08-10,BOA,agenda,poor-likely-scanned,BOA/2011/2011-08-10_BOA_agenda_129.md
2011-08-10,BOA,minutes,poor-likely-scanned,BOA/2011/2011-08-10_BOA_minutes_129.md
2011-08-15,BOS,agenda,ok,BOS/2011/2011-08-15_BOS_agenda_658.md
2011-08-15,BOS,agenda,ok,BOS/2011/2011-08-15_BOS_agenda_685.md
2011-08-18,BOA,agenda,poor-likely-scanned,BOA/2011/2011-08-18_BOA_agenda_127.md
2011-08-18,BOA,minutes,ok,BOA/2011/2011-08-18_BOA_minutes_127.md
2011-08-18,PZ,agenda,poor-likely-scanned,PZ/2011/2011-08-18_PZ_agenda_165.md
2011-08-18,PZ,minutes,ok,PZ/2011/2011-08-18_PZ_minutes_165.md
2011-08-23,BOS,agenda,ok,BOS/2011/2011-08-23_BOS_agenda_659.md
2011-08-23,BOS,agenda,ok,BOS/2011/2011-08-23_BOS_agenda_686.md
2011-09-13,BOS,agenda,ok,BOS/2011/2011-09-13_BOS_agenda_660.md
2011-09-13,BOS,agenda,ok,BOS/2011/2011-09-13_BOS_agenda_687.md
2011-09-27,BOS,agenda,ok,BOS/2011/2011-09-27_BOS_agenda_661.md
2011-09-27,BOS,agenda,ok,BOS/2011/2011-09-27_BOS_agenda_688.md
2011-10-11,BOS,agenda,ok,BOS/2011/2011-10-11_BOS_agenda_662.md
2011-10-11,BOS,agenda,ok,BOS/2011/2011-10-11_BOS_agenda_689.md
2011-10-25,BOS,agenda,ok,BOS/2011/2011-10-25_BOS_agenda_663.md
2011-10-25,BOS,agenda,ok,BOS/2011/2011-10-25_BOS_agenda_690.md
2011-11-15,BOS,agenda,ok,BOS/2011/2011-11-15_BOS_agenda_664.md
2011-11-15,BOS,agenda,ok,BOS/2011/2011-11-15_BOS_agenda_691.md
2011-11-17,PZ,agenda,poor-likely-scanned,PZ/2011/2011-11-17_PZ_agenda_149.md
2011-11-17,PZ,minutes,ok,PZ/2011/2011-11-17_PZ_minutes_149.md
2011-11-29,BOS,agenda,ok,BOS/2011/2011-11-29_BOS_agenda_665.md
2011-11-29,BOS,agenda,ok,BOS/2011/2011-11-29_BOS_agenda_692.md
2011-12-13,BOS,agenda,ok,BOS/2011/2011-12-13_BOS_agenda_666.md
2011-12-13,BOS,agenda,ok,BOS/2011/2011-12-13_BOS_agenda_693.md
2011-12-27,BOS,agenda,ok,BOS/2011/2011-12-27_BOS_agenda_667.md
2011-12-27,BOS,agenda,ok,BOS/2011/2011-12-27_BOS_agenda_694.md
2012-01-10,BOS,agenda,ok,BOS/2012/2012-01-10_BOS_agenda_577.md
2012-01-10,BOS,agenda,ok,BOS/2012/2012-01-10_BOS_agenda_609.md
2012-01-19,PZ,agenda,poor-likely-scanned,PZ/2012/2012-01-19_PZ_agenda_161.md
2012-01-19,PZ,minutes,ok,PZ/2012/2012-01-19_PZ_minutes_161.md
2012-01-24,BOS,agenda,ok,BOS/2012/2012-01-24_BOS_agenda_578.md
2012-01-24,BOS,agenda,ok,BOS/2012/2012-01-24_BOS_agenda_610.md
2012-02-14,BOS,agenda,ok,BOS/2012/2012-02-14_BOS_agenda_579.md
2012-02-14,BOS,agenda,ok,BOS/2012/2012-02-14_BOS_agenda_611.md
2012-02-16,PZ,agenda,poor-likely-scanned,PZ/2012/2012-02-16_PZ_agenda_163.md
2012-02-16,PZ,minutes,ok,PZ/2012/2012-02-16_PZ_minutes_163.md
2012-02-28,BOS,agenda,ok,BOS/2012/2012-02-28_BOS_agenda_580.md
2012-02-28,BOS,agenda,ok,BOS/2012/2012-02-28_BOS_agenda_612.md
2012-03-06,BOS,agenda,ok,BOS/2012/2012-03-06_BOS_agenda_581.md
2012-03-06,BOS,agenda,ok,BOS/2012/2012-03-06_BOS_agenda_613.md
2012-03-13,BOS,agenda,ok,BOS/2012/2012-03-13_BOS_agenda_582.md
2012-03-13,BOS,agenda,ok,BOS/2012/2012-03-13_BOS_agenda_614.md
2012-03-27,BOS,agenda,ok,BOS/2012/2012-03-27_BOS_agenda_583.md
2012-03-27,BOS,agenda,ok,BOS/2012/2012-03-27_BOS_agenda_615.md
2012-04-03,BOS,agenda,ok,BOS/2012/2012-04-03_BOS_agenda_584.md
2012-04-03,BOS,agenda,ok,BOS/2012/2012-04-03_BOS_agenda_616.md
2012-04-10,BOS,agenda,ok,BOS/2012/2012-04-10_BOS_agenda_585.md
2012-04-10,BOS,agenda,ok,BOS/2012/2012-04-10_BOS_agenda_617.md
2012-04-24,BOS,agenda,ok,BOS/2012/2012-04-24_BOS_agenda_586.md
2012-04-24,BOS,agenda,ok,BOS/2012/2012-04-24_BOS_agenda_618.md
2012-05-08,BOS,agenda,ok,BOS/2012/2012-05-08_BOS_agenda_587.md
2012-05-08,BOS,agenda,ok,BOS/2012/2012-05-08_BOS_agenda_619.md
2012-05-15,BOS,agenda,ok,BOS/2012/2012-05-15_BOS_agenda_588.md
2012-05-15,BOS,agenda,ok,BOS/2012/2012-05-15_BOS_agenda_620.md
2012-05-22,BOS,agenda,ok,BOS/2012/2012-05-22_BOS_agenda_589.md
2012-05-22,BOS,agenda,ok,BOS/2012/2012-05-22_BOS_agenda_621.md
2012-06-12,BOS,agenda,ok,BOS/2012/2012-06-12_BOS_agenda_590.md
2012-06-12,BOS,agenda,ok,BOS/2012/2012-06-12_BOS_agenda_622.md
2012-06-26,BOS,agenda,ok,BOS/2012/2012-06-26_BOS_agenda_591.md
2012-06-26,BOS,agenda,ok,BOS/2012/2012-06-26_BOS_agenda_623.md
2012-07-10,BOS,agenda,ok,BOS/2012/2012-07-10_BOS_agenda_592.md
2012-07-10,BOS,agenda,ok,BOS/2012/2012-07-10_BOS_agenda_624.md
2012-07-19,PZ,agenda,poor-likely-scanned,PZ/2012/2012-07-19_PZ_agenda_157.md
2012-07-19,PZ,minutes,ok,PZ/2012/2012-07-19_PZ_minutes_157.md
2012-07-24,BOS,agenda,ok,BOS/2012/2012-07-24_BOS_agenda_593.md
2012-07-24,BOS,agenda,ok,BOS/2012/2012-07-24_BOS_agenda_625.md
2012-08-14,BOS,agenda,ok,BOS/2012/2012-08-14_BOS_agenda_594.md
2012-08-14,BOS,agenda,ok,BOS/2012/2012-08-14_BOS_agenda_626.md
2012-08-16,BOS,agenda,ok,BOS/2012/2012-08-16_BOS_agenda_595.md
2012-08-16,BOS,agenda,ok,BOS/2012/2012-08-16_BOS_agenda_627.md
2012-08-23,PZ,agenda,poor-likely-scanned,PZ/2012/2012-08-23_PZ_agenda_164.md
2012-08-23,PZ,minutes,ok,PZ/2012/2012-08-23_PZ_minutes_164.md
2012-08-28,BOS,agenda,ok,BOS/2012/2012-08-28_BOS_agenda_596.md
2012-08-28,BOS,agenda,ok,BOS/2012/2012-08-28_BOS_agenda_628.md
2012-09-07,BOS,agenda,ok,BOS/2012/2012-09-07_BOS_agenda_597.md
2012-09-07,BOS,agenda,poor-likely-scanned,BOS/2012/2012-09-07_BOS_agenda_629.md
2012-09-10,BOS,agenda,ok,BOS/2012/2012-09-10_BOS_agenda_598.md
2012-09-10,BOS,agenda,ok,BOS/2012/2012-09-10_BOS_agenda_630.md
